"sample_name","acc","tax_id","name","total_count"
"BAG_23","SRR24705304","2759","Eukaryota","77315"
"BAG_23","SRR24705304","2157","Archaea","337"
"BAG_24","SRR24705303","2","Bacteria","19948481"
"BAG_24","SRR24705303","10239","Viruses","318702"
"BAG_24","SRR24705303","2759","Eukaryota","4598"
"BAG_24","SRR24705303","2157","Archaea","332"
"BAG_25","SRR24705302","2","Bacteria","11906242"
"BAG_25","SRR24705302","10239","Viruses","232889"
"BAG_25","SRR24705302","2759","Eukaryota","4141"
"BAG_25","SRR24705302","2157","Archaea","1017"
"BAG_26","SRR24705301","2","Bacteria","15762835"
"BAG_26","SRR24705301","10239","Viruses","179467"
"BAG_26","SRR24705301","2759","Eukaryota","78580"
"BAG_26","SRR24705301","2157","Archaea","152"
"BAG_27","SRR24705300","2","Bacteria","7692633"
"BAG_27","SRR24705300","2759","Eukaryota","555970"
"BAG_27","SRR24705300","10239","Viruses","60394"
"BAG_27","SRR24705300","2157","Archaea","569"
"BAG_28","SRR24705299","2","Bacteria","9266973"
"BAG_28","SRR24705299","10239","Viruses","67124"
"BAG_28","SRR24705299","2759","Eukaryota","2237"
"BAG_28","SRR24705299","2157","Archaea","303"
"BAG_29","SRR24705298","2","Bacteria","7286536"
"BAG_29","SRR24705298","10239","Viruses","80964"
"BAG_29","SRR24705298","2759","Eukaryota","2630"
"BAG_29","SRR24705298","2157","Archaea","234"
"BAG_30","SRR24705297","2","Bacteria","11843672"
"BAG_30","SRR24705297","10239","Viruses","155508"
"BAG_30","SRR24705297","2759","Eukaryota","71540"
"BAG_30","SRR24705297","2157","Archaea","560"
"BAG_31","SRR24705296","2","Bacteria","12257761"
"BAG_31","SRR24705296","10239","Viruses","187740"
"BAG_31","SRR24705296","2759","Eukaryota","2881"
"BAG_31","SRR24705296","2157","Archaea","639"
"BAG_33","SRR24705294","2","Bacteria","40486213"
"BAG_33","SRR24705294","10239","Viruses","387289"
"BAG_33","SRR24705294","2759","Eukaryota","63348"
"BAG_33","SRR24705294","2157","Archaea","610"
"BAG_37","SRR24705293","2","Bacteria","12904129"
"BAG_37","SRR24705293","10239","Viruses","240295"
"BAG_37","SRR24705293","2759","Eukaryota","3924"
"BAG_37","SRR24705293","2157","Archaea","881"
"BAG_39","SRR24705292","2","Bacteria","12581391"
"BAG_39","SRR24705292","10239","Viruses","180314"
"BAG_39","SRR24705292","2759","Eukaryota","1077"
"BAG_39","SRR24705292","2157","Archaea","429"
"BAG_46","SRR24705291","2","Bacteria","19982423"
"BAG_46","SRR24705291","10239","Viruses","238026"
"BAG_46","SRR24705291","2759","Eukaryota","47842"
"BAG_46","SRR24705291","2157","Archaea","311"
"BAG_8","SRR24705308","2","Bacteria","14546484"
"BAG_8","SRR24705308","10239","Viruses","382858"
"BAG_8","SRR24705308","2759","Eukaryota","1608"
"BAG_8","SRR24705308","2157","Archaea","310"
"BAH_14","SRR24705290","2","Bacteria","9914944"
"BAH_14","SRR24705290","10239","Viruses","99969"
"BAH_14","SRR24705290","2759","Eukaryota","3876"
"BAH_14","SRR24705290","2157","Archaea","1075"
"BAH_24","SRR24705289","2","Bacteria","16833115"
"BAH_24","SRR24705289","10239","Viruses","127991"
"BAH_24","SRR24705289","2759","Eukaryota","38003"
"BAH_24","SRR24705289","2157","Archaea","1519"
"BAH_25","SRR24705288","2","Bacteria","2898196"
"BAH_25","SRR24705288","10239","Viruses","17683"
"BAH_25","SRR24705288","2759","Eukaryota","988"
"BAH_25","SRR24705288","2157","Archaea","270"
"BAH_26","SRR24705287","2","Bacteria","4198788"
"BAH_26","SRR24705287","10239","Viruses","37397"
"BAH_26","SRR24705287","2759","Eukaryota","411"
"BAH_26","SRR24705287","2157","Archaea","223"
"BAH_27","SRR24705286","2","Bacteria","18187397"
"BAH_27","SRR24705286","10239","Viruses","127403"
"BAH_27","SRR24705286","2759","Eukaryota","3269"
"BAH_27","SRR24705286","2157","Archaea","876"
"BAH_28","SRR24705285","2","Bacteria","6414035"
"BAH_28","SRR24705285","10239","Viruses","27798"
"BAH_28","SRR24705285","2759","Eukaryota","2151"
"BAH_28","SRR24705285","2157","Archaea","399"
"BAH_29","SRR24705283","2","Bacteria","18034952"
"BAH_29","SRR24705283","10239","Viruses","48436"
"BAH_29","SRR24705283","2759","Eukaryota","23475"
"BAH_29","SRR24705283","2157","Archaea","570"
"BAH_30","SRR24705282","2","Bacteria","4309796"
"BAH_30","SRR24705282","2759","Eukaryota","98588"
"BAH_30","SRR24705282","10239","Viruses","29286"
"BAH_30","SRR24705282","2157","Archaea","4"
"BAH_31","SRR24705281","2","Bacteria","11414238"
"BAH_31","SRR24705281","10239","Viruses","51267"
"BAH_31","SRR24705281","2759","Eukaryota","17069"
"BAH_31","SRR24705281","2157","Archaea","789"
"BAH_32","SRR24705280","2","Bacteria","22994836"
"BAH_32","SRR24705280","10239","Viruses","105192"
"BAH_32","SRR24705280","2759","Eukaryota","73082"
"BAH_32","SRR24705280","2157","Archaea","220"
"BAH_33","SRR24705279","2","Bacteria","11527243"
"BAH_33","SRR24705279","10239","Viruses","59847"
"BAH_33","SRR24705279","2759","Eukaryota","3375"
"BAH_33","SRR24705279","2157","Archaea","294"
"BAH_34","SRR24705278","2","Bacteria","14160952"
"BAH_34","SRR24705278","10239","Viruses","94002"
"BAH_34","SRR24705278","2759","Eukaryota","25461"
"BAH_34","SRR24705278","2157","Archaea","985"
"BAH_36","SRR24705277","2","Bacteria","15885739"
"BAH_36","SRR24705277","10239","Viruses","115304"
"BAH_36","SRR24705277","2759","Eukaryota","17667"
"BAH_36","SRR24705277","2157","Archaea","661"
"BAH_38","SRR24705276","2","Bacteria","9235587"
"BAH_38","SRR24705276","10239","Viruses","76559"
"BAH_38","SRR24705276","2759","Eukaryota","9030"
"BAH_38","SRR24705276","2157","Archaea","87"
"BAH_41","SRR24705275","2","Bacteria","18742290"
"BAH_41","SRR24705275","10239","Viruses","126367"
"BAH_41","SRR24705275","2759","Eukaryota","1063"
"BAH_41","SRR24705275","2157","Archaea","929"
"BAH_48","SRR24705274","2","Bacteria","8204749"
"BAH_48","SRR24705274","10239","Viruses","75647"
"BAH_48","SRR24705274","2759","Eukaryota","4478"
"BAH_48","SRR24705274","2157","Archaea","331"
"BAI_21","SRR24705271","2","Bacteria","14027071"
"BAI_21","SRR24705271","10239","Viruses","168376"
"BAI_21","SRR24705271","2759","Eukaryota","5250"
"BAI_21","SRR24705271","2157","Archaea","2339"
"BAI_22","SRR24705270","2","Bacteria","17669311"
"BAI_22","SRR24705270","10239","Viruses","313080"
"BAI_22","SRR24705270","2759","Eukaryota","13179"
"BAI_22","SRR24705270","2157","Archaea","872"
"BAI_23","SRR24705269","2","Bacteria","33665677"
"BAI_23","SRR24705269","10239","Viruses","576226"
"BAI_23","SRR24705269","2759","Eukaryota","8718"
"BAI_23","SRR24705269","2157","Archaea","834"
"BAI_24","SRR24705268","2","Bacteria","13927010"
"BAI_24","SRR24705268","10239","Viruses","270435"
"BAI_24","SRR24705268","2759","Eukaryota","45054"
"BAI_24","SRR24705268","2157","Archaea","492"
"BAI_25","SRR24705267","2","Bacteria","9263514"
"BAI_25","SRR24705267","10239","Viruses","220172"
"BAI_25","SRR24705267","2759","Eukaryota","1182"
"BAI_25","SRR24705267","2157","Archaea","118"
"BAI_26","SRR24705266","2","Bacteria","14394309"
"BAI_26","SRR24705266","10239","Viruses","369414"
"BAI_26","SRR24705266","2759","Eukaryota","25629"
"BAI_26","SRR24705266","2157","Archaea","146"
"BAI_27","SRR24705265","2","Bacteria","21683241"
"BAI_27","SRR24705265","10239","Viruses","396037"
"BAI_27","SRR24705265","2759","Eukaryota","130503"
"BAI_27","SRR24705265","2157","Archaea","1149"
"BAI_28","SRR24705264","2","Bacteria","71217300"
"BAI_28","SRR24705264","10239","Viruses","1009744"
"BAI_28","SRR24705264","2759","Eukaryota","39269"
"BAI_28","SRR24705264","2157","Archaea","4109"
"BAI_29","SRR24705263","2","Bacteria","8954333"
"BAI_29","SRR24705263","10239","Viruses","82353"
"BAI_29","SRR24705263","2759","Eukaryota","2061"
"BAI_29","SRR24705263","2157","Archaea","115"
"BAI_30","SRR24705261","2","Bacteria","8852475"
"BAI_30","SRR24705261","10239","Viruses","123781"
"BAI_30","SRR24705261","2759","Eukaryota","76587"
"BAI_30","SRR24705261","2157","Archaea","62"
"BAI_32","SRR24705260","2","Bacteria","18674811"
"BAI_32","SRR24705260","10239","Viruses","394018"
"BAI_32","SRR24705260","2759","Eukaryota","27680"
"BAI_32","SRR24705260","2157","Archaea","1410"
"BAI_33","SRR24705259","2","Bacteria","11620223"
"BAI_33","SRR24705259","10239","Viruses","242866"
"BAI_33","SRR24705259","2759","Eukaryota","18826"
"BAI_33","SRR24705259","2157","Archaea","631"
"BAI_36","SRR24705258","2","Bacteria","15656164"
"BAI_36","SRR24705258","10239","Viruses","281722"
"BAI_36","SRR24705258","2759","Eukaryota","32838"
"BAI_36","SRR24705258","2157","Archaea","1441"
"BAI_38","SRR24705257","2","Bacteria","10537299"
"BAI_38","SRR24705257","10239","Viruses","182902"
"BAI_38","SRR24705257","2759","Eukaryota","7850"
"BAI_38","SRR24705257","2157","Archaea","188"
"BAI_45","SRR24705256","2","Bacteria","13090355"
"BAI_45","SRR24705256","10239","Viruses","417278"
"BAI_45","SRR24705256","2759","Eukaryota","3606"
"BAI_45","SRR24705256","2157","Archaea","587"
"BAI_8","SRR24705272","2","Bacteria","13560925"
"BAI_8","SRR24705272","10239","Viruses","376276"
"BAI_8","SRR24705272","2759","Eukaryota","5135"
"BAI_8","SRR24705272","2157","Archaea","904"
"BAJ_21","SRR24705254","2","Bacteria","11134339"
"BAJ_21","SRR24705254","10239","Viruses","368576"
"BAJ_21","SRR24705254","2157","Archaea","51630"
"BAJ_21","SRR24705254","2759","Eukaryota","22677"
"BAJ_22","SRR24705253","2","Bacteria","17797570"
"BAJ_22","SRR24705253","10239","Viruses","272637"
"BAJ_22","SRR24705253","2157","Archaea","15769"
"BAJ_22","SRR24705253","2759","Eukaryota","9128"
"BAJ_24","SRR24705252","2","Bacteria","12611159"
"BAJ_24","SRR24705252","10239","Viruses","106330"
"BAJ_24","SRR24705252","2759","Eukaryota","31654"
"BAJ_24","SRR24705252","2157","Archaea","3693"
"BAJ_25","SRR24705250","2","Bacteria","19401401"
"BAJ_25","SRR24705250","2759","Eukaryota","122504"
"BAJ_25","SRR24705250","10239","Viruses","20943"
"BAJ_25","SRR24705250","2157","Archaea","14990"
"BAJ_26","SRR24705249","2","Bacteria","20560929"
"BAJ_26","SRR24705249","10239","Viruses","83057"
"BAJ_26","SRR24705249","2759","Eukaryota","34154"
"BAJ_26","SRR24705249","2157","Archaea","333"
"BAJ_27","SRR24705248","2","Bacteria","14151341"
"BAJ_27","SRR24705248","2759","Eukaryota","84311"
"BAJ_27","SRR24705248","10239","Viruses","45260"
"BAJ_27","SRR24705248","2157","Archaea","350"
"BAJ_28","SRR24705247","2","Bacteria","18697074"
"BAJ_28","SRR24705247","10239","Viruses","68977"
"BAJ_28","SRR24705247","2759","Eukaryota","46757"
"BAJ_28","SRR24705247","2157","Archaea","1212"
"BAJ_29","SRR24705246","2","Bacteria","18770804"
"BAJ_29","SRR24705246","10239","Viruses","69136"
"BAJ_29","SRR24705246","2759","Eukaryota","32554"
"BAJ_29","SRR24705246","2157","Archaea","1748"
"BAJ_30","SRR24705245","2","Bacteria","20703543"
"BAJ_30","SRR24705245","10239","Viruses","95339"
"BAJ_30","SRR24705245","2759","Eukaryota","15769"
"BAJ_30","SRR24705245","2157","Archaea","1987"
"BAJ_31","SRR24705244","2","Bacteria","12906624"
"BAJ_31","SRR24705244","10239","Viruses","64493"
"BAJ_31","SRR24705244","2759","Eukaryota","29120"
"BAJ_31","SRR24705244","2157","Archaea","336"
"BAJ_32","SRR24705243","2","Bacteria","19019516"
"BAJ_32","SRR24705243","10239","Viruses","138404"
"BAJ_32","SRR24705243","2759","Eukaryota","26205"
"BAJ_32","SRR24705243","2157","Archaea","352"
"BAJ_34","SRR24705242","2","Bacteria","14232101"
"BAJ_34","SRR24705242","10239","Viruses","117825"
"BAJ_34","SRR24705242","2759","Eukaryota","16648"
"BAJ_34","SRR24705242","2157","Archaea","329"
"BAJ_38","SRR24705241","2","Bacteria","20325954"
"BAJ_38","SRR24705241","10239","Viruses","84190"
"BAJ_38","SRR24705241","2759","Eukaryota","81525"
"BAJ_38","SRR24705241","2157","Archaea","440"
"BAJ_39","SRR24705239","2","Bacteria","19068469"
"BAJ_39","SRR24705239","10239","Viruses","124884"
"BAJ_39","SRR24705239","2759","Eukaryota","19496"
"BAJ_39","SRR24705239","2157","Archaea","248"
"BAJ_46","SRR24705238","2","Bacteria","16319423"
"BAJ_46","SRR24705238","10239","Viruses","167871"
"BAJ_46","SRR24705238","2759","Eukaryota","6155"
"BAJ_46","SRR24705238","2157","Archaea","3373"
"BAJ_9","SRR24705255","2","Bacteria","17286175"
"BAJ_9","SRR24705255","2759","Eukaryota","324028"
"BAJ_9","SRR24705255","10239","Viruses","115165"
"BAJ_9","SRR24705255","2157","Archaea","1641"
"BAK_19","SRR24705236","2","Bacteria","7848539"
"BAK_19","SRR24705236","10239","Viruses","105004"
"BAK_19","SRR24705236","2759","Eukaryota","7180"
"BAK_19","SRR24705236","2157","Archaea","269"
"BAK_20","SRR24705235","2","Bacteria","4713943"
"BAK_20","SRR24705235","10239","Viruses","29402"
"BAK_20","SRR24705235","2759","Eukaryota","2091"
"BAK_20","SRR24705235","2157","Archaea","582"
"BAK_22","SRR24705234","2","Bacteria","14671163"
"BAK_22","SRR24705234","10239","Viruses","261595"
"BAK_22","SRR24705234","2759","Eukaryota","21080"
"BAK_22","SRR24705234","2157","Archaea","1996"
"BAK_23","SRR24705233","2","Bacteria","27221989"
"BAK_23","SRR24705233","10239","Viruses","474960"
"BAK_23","SRR24705233","2759","Eukaryota","20156"
"BAK_23","SRR24705233","2157","Archaea","858"
"BAK_24","SRR24705232","2","Bacteria","52132449"
"BAK_24","SRR24705232","10239","Viruses","512855"
"BAK_24","SRR24705232","2759","Eukaryota","477059"
"BAK_24","SRR24705232","2157","Archaea","3956"
"BAK_25","SRR24705231","2","Bacteria","6671383"
"BAK_25","SRR24705231","10239","Viruses","43349"
"BAK_25","SRR24705231","2759","Eukaryota","8378"
"BAK_25","SRR24705231","2157","Archaea","12"
"BAK_26","SRR24705230","2","Bacteria","13038259"
"BAK_26","SRR24705230","2759","Eukaryota","75258"
"BAK_26","SRR24705230","10239","Viruses","61800"
"BAK_26","SRR24705230","2157","Archaea","218"
"BAK_27","SRR24705227","2","Bacteria","16151870"
"BAK_27","SRR24705227","10239","Viruses","113826"
"BAK_27","SRR24705227","2759","Eukaryota","11096"
"BAK_27","SRR24705227","2157","Archaea","228"
"BAK_28","SRR24705226","2","Bacteria","14858945"
"BAK_28","SRR24705226","10239","Viruses","111418"
"BAK_28","SRR24705226","2759","Eukaryota","77775"
"BAK_28","SRR24705226","2157","Archaea","1985"
"BAK_29","SRR24705225","2","Bacteria","21053330"
"BAK_29","SRR24705225","10239","Viruses","114020"
"BAK_29","SRR24705225","2759","Eukaryota","28950"
"BAK_29","SRR24705225","2157","Archaea","1241"
"BAK_30","SRR24705224","2","Bacteria","14032683"
"BAK_30","SRR24705224","2759","Eukaryota","108984"
"BAK_30","SRR24705224","10239","Viruses","62863"
"BAK_30","SRR24705224","2157","Archaea","690"
"BAK_32","SRR24705223","2","Bacteria","23965489"
"BAK_32","SRR24705223","2759","Eukaryota","363610"
"BAK_32","SRR24705223","10239","Viruses","165012"
"BAK_32","SRR24705223","2157","Archaea","936"
"BAK_36","SRR24705222","2","Bacteria","13368218"
"BAK_36","SRR24705222","10239","Viruses","120023"
"BAK_36","SRR24705222","2759","Eukaryota","34903"
"BAK_36","SRR24705222","2157","Archaea","167"
"BAK_38","SRR24705221","2","Bacteria","17878765"
"BAK_38","SRR24705221","2759","Eukaryota","268932"
"BAK_38","SRR24705221","10239","Viruses","177196"
"BAK_38","SRR24705221","2157","Archaea","374"
"BAK_44","SRR24705220","2","Bacteria","14257149"
"BAK_44","SRR24705220","10239","Viruses","143544"
"BAK_44","SRR24705220","2759","Eukaryota","85994"
"BAK_44","SRR24705220","2157","Archaea","857"
"BAK_8","SRR24705237","2","Bacteria","19449664"
"BAK_8","SRR24705237","10239","Viruses","170628"
"BAK_8","SRR24705237","2759","Eukaryota","169176"
"BAK_8","SRR24705237","2157","Archaea","1261"
"BAL_21","SRR24705218","2","Bacteria","14181822"
"BAL_21","SRR24705218","10239","Viruses","303919"
"BAL_21","SRR24705218","2157","Archaea","19138"
"BAL_21","SRR24705218","2759","Eukaryota","7776"
"BAL_22","SRR24705216","2","Bacteria","15639269"
"BAL_22","SRR24705216","10239","Viruses","337666"
"BAL_22","SRR24705216","2157","Archaea","9333"
"BAL_22","SRR24705216","2759","Eukaryota","1020"
"BAL_23","SRR24705215","2","Bacteria","15579747"
"BAL_23","SRR24705215","10239","Viruses","275544"
"BAL_23","SRR24705215","2157","Archaea","2736"
"BAL_23","SRR24705215","2759","Eukaryota","2622"
"BAL_24","SRR24705214","2","Bacteria","15129486"
"BAL_24","SRR24705214","10239","Viruses","381495"
"BAL_24","SRR24705214","2157","Archaea","7630"
"BAL_24","SRR24705214","2759","Eukaryota","2349"
"BAL_25","SRR24705629","2","Bacteria","14542246"
"BAL_25","SRR24705629","10239","Viruses","98925"
"BAL_25","SRR24705629","2759","Eukaryota","10538"
"BAL_25","SRR24705629","2157","Archaea","2724"
"BAL_26","SRR24705628","2","Bacteria","22800766"
"BAL_26","SRR24705628","10239","Viruses","117193"
"BAL_26","SRR24705628","2759","Eukaryota","6247"
"BAL_26","SRR24705628","2157","Archaea","1258"
"BAL_27","SRR24705627","2","Bacteria","9144643"
"BAL_27","SRR24705627","10239","Viruses","30622"
"BAL_27","SRR24705627","2759","Eukaryota","1855"
"BAL_27","SRR24705627","2157","Archaea","636"
"BAL_28","SRR24705626","2","Bacteria","5745573"
"BAL_28","SRR24705626","10239","Viruses","35279"
"BAL_28","SRR24705626","2759","Eukaryota","940"
"BAL_28","SRR24705626","2157","Archaea","145"
"BAL_29","SRR24705625","2","Bacteria","8161258"
"BAL_29","SRR24705625","10239","Viruses","81357"
"BAL_29","SRR24705625","2759","Eukaryota","6806"
"BAL_29","SRR24705625","2157","Archaea","1124"
"BAL_30","SRR24705624","2","Bacteria","4442466"
"BAL_30","SRR24705624","10239","Viruses","40472"
"BAL_30","SRR24705624","2759","Eukaryota","383"
"BAL_30","SRR24705624","2157","Archaea","172"
"BAL_32","SRR24705623","2","Bacteria","20582224"
"BAL_32","SRR24705623","10239","Viruses","739525"
"BAL_32","SRR24705623","2759","Eukaryota","2823"
"BAL_32","SRR24705623","2157","Archaea","1410"
"BAL_34","SRR24705621","2","Bacteria","19668391"
"BAL_34","SRR24705621","10239","Viruses","617713"
"BAL_34","SRR24705621","2759","Eukaryota","7511"
"BAL_34","SRR24705621","2157","Archaea","416"
"BAL_37","SRR24705620","2","Bacteria","14961629"
"BAL_37","SRR24705620","10239","Viruses","294735"
"BAL_37","SRR24705620","2157","Archaea","1937"
"BAL_37","SRR24705620","2759","Eukaryota","1139"
"BAL_38","SRR24705619","2","Bacteria","6657129"
"BAL_38","SRR24705619","10239","Viruses","102478"
"BAL_38","SRR24705619","2759","Eukaryota","20778"
"BAL_38","SRR24705619","2157","Archaea","702"
"BAL_48","SRR24705618","2","Bacteria","16245092"
"BAL_48","SRR24705618","10239","Viruses","172538"
"BAL_48","SRR24705618","2759","Eukaryota","1699"
"BAL_48","SRR24705618","2157","Archaea","569"
"BAL_9","SRR24705219","2","Bacteria","9324840"
"BAL_9","SRR24705219","10239","Viruses","184130"
"BAL_9","SRR24705219","2157","Archaea","13727"
"BAL_9","SRR24705219","2759","Eukaryota","2329"
"BAM_10","SRR24705617","2","Bacteria","10685573"
"BAM_10","SRR24705617","10239","Viruses","307837"
"BAM_10","SRR24705617","2157","Archaea","38261"
"BAM_10","SRR24705617","2759","Eukaryota","2715"
"BAM_20","SRR24705616","2","Bacteria","2818643"
"BAM_20","SRR24705616","10239","Viruses","101677"
"BAM_20","SRR24705616","2759","Eukaryota","59552"
"BAM_20","SRR24705616","2157","Archaea","11559"
"BAM_21","SRR24705615","2","Bacteria","7104198"
"BAM_21","SRR24705615","10239","Viruses","239474"
"BAM_21","SRR24705615","2759","Eukaryota","46004"
"BAM_21","SRR24705615","2157","Archaea","42351"
"BAM_22","SRR24705614","2","Bacteria","7111646"
"BAM_22","SRR24705614","10239","Viruses","370141"
"BAM_22","SRR24705614","2157","Archaea","94309"
"BAM_22","SRR24705614","2759","Eukaryota","1760"
"BAM_23","SRR24705613","2","Bacteria","8401228"
"BAM_23","SRR24705613","10239","Viruses","512807"
"BAM_23","SRR24705613","2157","Archaea","280089"
"BAM_23","SRR24705613","2759","Eukaryota","18536"
"BAM_24","SRR24705612","2","Bacteria","2777976"
"BAM_24","SRR24705612","10239","Viruses","184681"
"BAM_24","SRR24705612","2157","Archaea","92479"
"BAM_24","SRR24705612","2759","Eukaryota","8727"
"BAM_25","SRR24705610","2","Bacteria","10972091"
"BAM_25","SRR24705610","10239","Viruses","380138"
"BAM_25","SRR24705610","2157","Archaea","166800"
"BAM_25","SRR24705610","2759","Eukaryota","10816"
"BAM_26","SRR24705609","2","Bacteria","16077996"
"BAM_26","SRR24705609","10239","Viruses","401719"
